epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.15685677528381348,2.2354464530944824,5e-05,0.2372727245092392,2.12343168258667
1,0.24378173053264618,2.022799015045166,5e-05,0.27848485112190247,1.9879556894302368
2,0.29393401741981506,1.903826117515564,5e-05,0.3205050528049469,1.884573221206665
3,0.3207360506057739,1.8301273584365845,5e-05,0.33919191360473633,1.8308771848678589
4,0.33923858404159546,1.7820777893066406,5e-05,0.3521212041378021,1.7905569076538086
5,0.353375643491745,1.7414608001708984,5e-05,0.3693939447402954,1.7466411590576172
6,0.37345176935195923,1.6997612714767456,5e-05,0.3843434453010559,1.709517002105713
7,0.38586294651031494,1.661349892616272,5e-05,0.40232324600219727,1.6710463762283325
8,0.40309643745422363,1.624369502067566,5e-05,0.4187878668308258,1.627559781074524
9,0.41662436723709106,1.5873304605484009,5e-05,0.42636364698410034,1.6017844676971436
10,0.4284263849258423,1.559291958808899,5e-05,0.43282827734947205,1.584176778793335
11,0.4388578534126282,1.5337121486663818,5e-05,0.4443434476852417,1.548709750175476
12,0.4498477280139923,1.5087944269180298,5e-05,0.4553535282611847,1.527151346206665
13,0.4582233428955078,1.4846453666687012,5e-05,0.4640403985977173,1.5046164989471436
14,0.46738579869270325,1.4652724266052246,5e-05,0.4695959687232971,1.4812825918197632
15,0.47175127267837524,1.4560858011245728,5e-05,0.4790908992290497,1.470703125
16,0.4817490577697754,1.4326177835464478,5e-05,0.48191919922828674,1.452829122543335
17,0.4835025370121002,1.4211405515670776,5e-05,0.4855555593967438,1.4369081258773804
18,0.49081218242645264,1.4039398431777954,5e-05,0.4914141297340393,1.4304125308990479
19,0.4994923770427704,1.3861256837844849,5e-05,0.4974747598171234,1.4099047183990479
20,0.5035532712936401,1.3697713613510132,5e-05,0.5003030300140381,1.396440029144287
21,0.5072335004806519,1.3599464893341064,5e-05,0.5095959305763245,1.3796460628509521
22,0.5136802196502686,1.3463783264160156,5e-05,0.5124242305755615,1.3703687191009521
23,0.5215482115745544,1.3308852910995483,5e-05,0.5171717405319214,1.3568300008773804
24,0.5244162678718567,1.319567084312439,5e-05,0.5258585810661316,1.3440755605697632
25,0.5283502340316772,1.3120193481445312,5e-05,0.5259596109390259,1.3427438735961914
26,0.5353553295135498,1.293379545211792,5e-05,0.5316161513328552,1.3204900026321411
27,0.5396700501441956,1.2829359769821167,5e-05,0.5337373614311218,1.3131657838821411
28,0.5485025644302368,1.2695815563201904,5e-05,0.5401009917259216,1.3011068105697632
29,0.5487817525863647,1.2626440525054932,5e-05,0.5412121415138245,1.2986801862716675
30,0.5528426170349121,1.2503643035888672,5e-05,0.5486868619918823,1.284549593925476
31,0.5579695701599121,1.2382646799087524,5e-05,0.5506060719490051,1.2710849046707153
32,0.5638324618339539,1.2251468896865845,5e-05,0.5548484921455383,1.2600467205047607
33,0.5663625001907349,1.2181944847106934,5e-05,0.5567677021026611,1.2568063735961914
34,0.5696446895599365,1.2059686183929443,5e-05,0.56171715259552,1.2426462173461914
35,0.5717512965202332,1.2001492977142334,5e-05,0.559798002243042,1.2420099973678589
36,0.5781725645065308,1.188883900642395,5e-05,0.5689898729324341,1.2287375926971436
37,0.577131986618042,1.1812511682510376,5e-05,0.5659595727920532,1.2283529043197632
38,0.5842639803886414,1.1690434217453003,5e-05,0.5694949626922607,1.2161310911178589
39,0.5832741260528564,1.1619983911514282,5e-05,0.5753535628318787,1.209102749824524
40,0.5897969603538513,1.1498647928237915,5e-05,0.577373743057251,1.2001805305480957
41,0.5947715640068054,1.1413294076919556,5e-05,0.5789899230003357,1.1986638307571411
42,0.5988070964813232,1.1317031383514404,5e-05,0.5775757431983948,1.1959117650985718
43,0.5978426337242126,1.1282258033752441,5e-05,0.584646463394165,1.188232421875
44,0.6020304560661316,1.1188817024230957,5e-05,0.588787853717804,1.174760341644287
45,0.6075888276100159,1.1038802862167358,5e-05,0.5909090638160706,1.173754096031189
46,0.6064212918281555,1.0993486642837524,5e-05,0.5923232436180115,1.165283203125
47,0.6119797229766846,1.0911020040512085,5e-05,0.5956565737724304,1.1601932048797607
48,0.6178680062294006,1.0782556533813477,5e-05,0.5961616039276123,1.1554213762283325
49,0.6180456876754761,1.0742477178573608,5e-05,0.5960606336593628,1.1596531867980957
50,0.620861828327179,1.063928246498108,5e-05,0.6023232340812683,1.1410541534423828
51,0.6232740879058838,1.0566593408584595,5e-05,0.6043434143066406,1.133863091468811
52,0.6298477053642273,1.0493050813674927,5e-05,0.6040403842926025,1.1347508430480957
53,0.6307867765426636,1.0401452779769897,5e-05,0.6085858345031738,1.1270419359207153
54,0.631675124168396,1.0325337648391724,5e-05,0.6059595942497253,1.129712700843811
55,0.6360152363777161,1.0276612043380737,5e-05,0.6134343147277832,1.1177719831466675
56,0.6371319890022278,1.020508050918579,5e-05,0.6103030443191528,1.112667202949524
57,0.6375380754470825,1.0152312517166138,5e-05,0.6101009845733643,1.1167213916778564
58,0.6435279250144958,1.004354476928711,5e-05,0.6137373447418213,1.109744906425476
59,0.6494923830032349,0.9965506196022034,5e-05,0.6167677044868469,1.1022135019302368
60,0.6512182950973511,0.9868996143341064,5e-05,0.6155555844306946,1.1034120321273804
61,0.6498984694480896,0.9832419753074646,5e-05,0.6177777647972107,1.0921001434326172
62,0.6568020582199097,0.9689278602600098,5e-05,0.6157575845718384,1.0955995321273804
63,0.6605837345123291,0.9629126191139221,5e-05,0.6206060647964478,1.0865663290023804
64,0.6618273854255676,0.9568360447883606,5e-05,0.6209090948104858,1.0845762491226196
65,0.6632487177848816,0.9498762488365173,5e-05,0.6214141249656677,1.0859227180480957
66,0.6632233262062073,0.9455832839012146,5e-05,0.6238383650779724,1.085493564605713
67,0.6720151901245117,0.9317377805709839,1e-05,0.6257575750350952,1.071977138519287
68,0.6691116690635681,0.9314968585968018,1e-05,0.624040424823761,1.072309970855713
69,0.67081218957901,0.9278785586357117,1e-05,0.6252525448799133,1.0730128288269043
70,0.6725127100944519,0.932350218296051,2e-06,0.6243434548377991,1.0725393295288086
71,0.6744416356086731,0.9246920347213745,2e-06,0.624848484992981,1.0707859992980957
72,0.672233521938324,0.9276227355003357,2e-06,0.6250504851341248,1.0712521076202393
73,0.6723604202270508,0.9262537956237793,2e-06,0.6264646649360657,1.0682557821273804
74,0.6712690591812134,0.9298021793365479,2e-06,0.6239393949508667,1.0729832649230957
75,0.6725380420684814,0.9300088286399841,2e-06,0.6236363649368286,1.0722064971923828
76,0.6752030253410339,0.9214060306549072,4e-07,0.6239393949508667,1.0717847347259521
77,0.671522855758667,0.9228217005729675,4e-07,0.6249495148658752,1.070142388343811
78,0.671015202999115,0.9301660656929016,1e-07,0.6241413950920105,1.072065830230713
79,0.671954333782196,0.9214913249015808,1e-07,0.6249495148658752,1.0711263418197632
80,0.6722842454910278,0.9287991523742676,1e-07,0.625151515007019,1.0683445930480957
