epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.4363982379436493,0.3870539665222168,1.6755142211914062,0.5455994606018066,0.29990485310554504,0.49509215354919434,0.46832937002182007,1.486392617225647,0.6103959083557129,0.37990784645080566
1,0.5670541524887085,0.537663459777832,1.2398267984390259,0.68928062915802,0.4407206177711487,0.3558693826198578,0.32380813360214233,2.070068120956421,0.5510351657867432,0.22926682233810425
2,0.6183071732521057,0.5959442257881165,1.0977897644042969,0.7298687100410461,0.503547728061676,0.4886818826198578,0.45782706141471863,1.6626543998718262,0.5491872429847717,0.39252805709838867
3,0.6451539993286133,0.6284752488136292,1.0238237380981445,0.7509791851043701,0.5403331518173218,0.6103765964508057,0.6083235740661621,1.1552808284759521,0.7333239316940308,0.5197315812110901
4,0.6704156398773193,0.6539461016654968,0.9605099558830261,0.7676681876182556,0.5695702433586121,0.6846955418586731,0.6563875675201416,0.9223526120185852,0.8090695738792419,0.5521835088729858
5,0.6799516677856445,0.6653168797492981,0.9300194978713989,0.7748678922653198,0.5829055905342102,0.6869992017745972,0.662312924861908,0.911095917224884,0.8131195306777954,0.5586938858032227
6,0.6935638189315796,0.6788791418075562,0.9036683440208435,0.7855749130249023,0.597700297832489,0.5057091116905212,0.48008081316947937,1.5100092887878418,0.5907228589057922,0.40434694290161133
7,0.7032256722450256,0.6885794997215271,0.882064938545227,0.7915345430374146,0.6093246936798096,0.6266025900840759,0.5493668913841248,1.0913928747177124,0.7961589694023132,0.41937097907066345
8,0.7144474387168884,0.6993226408958435,0.8486490249633789,0.8004216551780701,0.6208987236022949,0.6825921535491943,0.6353328227996826,0.976482093334198,0.8642081618309021,0.5023036599159241
9,0.7365639805793762,0.7257274985313416,0.7835376262664795,0.8180211186408997,0.6521487236022949,0.7330729365348816,0.666374683380127,0.8463609218597412,0.8872418403625488,0.5335536599159241
10,0.747408390045166,0.7362706661224365,0.7571669220924377,0.8237932324409485,0.6655595898628235,0.7212539911270142,0.6711334586143494,0.8743892312049866,0.8687142133712769,0.5467748641967773
11,0.7488174438476562,0.739329993724823,0.7495238780975342,0.8238075971603394,0.6705666184425354,0.7598156929016113,0.7422083020210266,0.7206427454948425,0.8566374182701111,0.6547476053237915
12,0.7552083134651184,0.7438247203826904,0.7367900609970093,0.828702986240387,0.6747182011604309,0.7402844429016113,0.609203040599823,0.9360461831092834,0.9222177267074585,0.4548277258872986
13,0.754755437374115,0.743533194065094,0.7354771494865417,0.8273363709449768,0.6751459240913391,0.7414863705635071,0.7234090566635132,0.8077360987663269,0.8300908207893372,0.6410256624221802
14,0.7591837644577026,0.7497164011001587,0.7233058214187622,0.8326777815818787,0.681788444519043,0.7282652258872986,0.5979310870170593,0.9808486700057983,0.9199084639549255,0.4429086446762085
15,0.7685436606407166,0.7592489719390869,0.6958599090576172,0.8380529880523682,0.6939915418624878,0.7639222741127014,0.6639732718467712,0.8494356870651245,0.9228163957595825,0.5185296535491943
16,0.773097813129425,0.7624509334564209,0.6855159997940063,0.8409028649330139,0.6973882913589478,0.7662259340286255,0.6864480376243591,0.7971450090408325,0.9088808298110962,0.5514823794364929
17,0.7770481109619141,0.7672837376594543,0.6736568808555603,0.8441095352172852,0.7032759785652161,0.7777444124221802,0.6595013737678528,0.8637237548828125,0.9326130747795105,0.5101161599159241
18,0.7817028760910034,0.7726433277130127,0.6609017848968506,0.846310555934906,0.7107739448547363,0.7932692170143127,0.7035049796104431,0.7614831328392029,0.9322314262390137,0.5649038553237915
19,0.7815771102905273,0.7714636921882629,0.6572349071502686,0.8453351855278015,0.7094655632972717,0.7731370329856873,0.6340298056602478,0.8968125581741333,0.938715398311615,0.47866585850715637
20,0.7859299778938293,0.7756946086883545,0.6478302478790283,0.8481084704399109,0.7146739363670349,0.7918669581413269,0.6934356093406677,0.7798140645027161,0.9329381585121155,0.5517828464508057
21,0.7861060500144958,0.7757691144943237,0.6448476314544678,0.8496375679969788,0.7137178182601929,0.7910656929016113,0.7071720361709595,0.7598389983177185,0.9264848828315735,0.5718148946762085
