epoch,accuracy,f1_score,loss,lr,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.1960444301366806,0.10887036472558975,54.22614288330078,1e-04,0.31362929940223694,0.06586751341819763,0.14232772588729858,0.0,34.548683166503906,0.0,0.0
1,0.48364531993865967,0.40523597598075867,21.945526123046875,1e-04,0.6535812020301819,0.2936543822288513,0.7251602411270142,0.6834484338760376,12.455184936523438,0.8539258241653442,0.5697115659713745
2,0.6659873127937317,0.6267423033714294,8.140031814575195,1e-04,0.7825071811676025,0.5226952433586121,0.7874599099159241,0.7743522524833679,4.625064373016357,0.877170741558075,0.6931089758872986
3,0.7371427416801453,0.7164356112480164,3.3969273567199707,1e-04,0.8241801261901855,0.6336050629615784,0.8331330418586731,0.8267077803611755,2.0748984813690186,0.8832839727401733,0.7769430875778198
4,0.7724939584732056,0.7601091265678406,1.8381233215332031,1e-04,0.8456369638442993,0.6902928948402405,0.8133012652397156,0.8112304210662842,1.3554450273513794,0.8646565675735474,0.7640224099159241
5,0.7973278760910034,0.7871342301368713,1.2570686340332031,1e-04,0.8569905161857605,0.7278079986572266,0.8083934187889099,0.8063069581985474,1.0574853420257568,0.851431131362915,0.7657251358032227
6,0.8185638189315796,0.8118455410003662,1.006455421447754,1e-04,0.8702083826065063,0.7608192563056946,0.7862580418586731,0.7861653566360474,1.0067262649536133,0.8285619020462036,0.7478966116905212
7,0.8254830837249756,0.8211354613304138,0.8947831392288208,1e-04,0.8741229176521301,0.7742049098014832,0.8132011294364929,0.816404402256012,0.8667603731155396,0.8417189717292786,0.7925680875778198
8,0.8403784036636353,0.8378263711929321,0.8091994524002075,1e-04,0.883276641368866,0.7968246936798096,0.8220152258872986,0.8256502151489258,0.8012714385986328,0.8498568534851074,0.8027844429016113
9,0.8495118618011475,0.8467520475387573,0.758709192276001,1e-04,0.887470006942749,0.8096064925193787,0.8293269276618958,0.8329188823699951,0.766268253326416,0.862398087978363,0.8053886294364929
10,0.8607085347175598,0.8594828248023987,0.7058248519897461,1e-04,0.896819531917572,0.825130820274353,0.8349359035491943,0.8374615907669067,0.7537204027175903,0.8562160134315491,0.8195112347602844
11,0.8669233322143555,0.8658742904663086,0.6780719757080078,1e-04,0.9001792073249817,0.834088146686554,0.8315304517745972,0.8358900547027588,0.779258131980896,0.8598814010620117,0.8132011294364929
12,0.874194860458374,0.8737233877182007,0.6482640504837036,1e-04,0.9058178663253784,0.8438254594802856,0.8075921535491943,0.8116756677627563,0.9144813418388367,0.8288787007331848,0.7951722741127014
13,0.8816676735877991,0.8814579248428345,0.6275972127914429,1e-04,0.909694492816925,0.8549215197563171,0.8314303159713745,0.8335636854171753,0.7960397601127625,0.8525500297546387,0.8154046535491943
14,0.8843095898628235,0.8842751979827881,0.6170952320098877,1e-04,0.9123628735542297,0.8578653335571289,0.80859375,0.8129070997238159,0.8934506177902222,0.8332106471061707,0.7935696840286255
15,0.9230324029922485,0.9230965375900269,0.4505281150341034,2e-05,0.9404730796813965,0.9063506722450256,0.8801081776618958,0.8808315992355347,0.5454418659210205,0.8920501470565796,0.8698918223381042
16,0.9376509785652161,0.9376593828201294,0.35688427090644836,2e-05,0.95075523853302,0.9249194860458374,0.8875200152397156,0.8887200951576233,0.507523238658905,0.8985462784767151,0.8791065812110901
17,0.9430102705955505,0.9435855150222778,0.3204611539840698,2e-05,0.9552885293960571,0.9321658611297607,0.8787059187889099,0.8798542618751526,0.5403521656990051,0.8884803652763367,0.8713942170143127
18,0.9507598876953125,0.9505828619003296,0.2858392894268036,2e-05,0.9607329368591309,0.940645158290863,0.8792067170143127,0.881588876247406,0.5320741534233093,0.8897276520729065,0.8735977411270142
19,0.9538546800613403,0.9535024762153625,0.27146393060684204,2e-05,0.9619008898735046,0.945249617099762,0.8827123641967773,0.8838735222816467,0.5301012992858887,0.8911626935005188,0.8767027258872986
20,0.9545339941978455,0.954796314239502,0.26317358016967773,2e-05,0.9629449844360352,0.9467844367027283,0.8831129670143127,0.8857833743095398,0.5169199705123901,0.8923561573028564,0.8793069124221802
21,0.9599939584732056,0.9604745507240295,0.2378024011850357,4e-06,0.9678606390953064,0.9532004594802856,0.8904246687889099,0.8916354775428772,0.4887726604938507,0.8982516527175903,0.8851161599159241
