epoch,accuracy,f1_score,loss,lr,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.2889525592327118,0.2094394862651825,53.214786529541016,1e-04,0.5061656832695007,0.13203659653663635,0.11778846383094788,0.0004005205992143601,32.96504592895508,0.6666666865348816,0.00020032051543239504
1,0.6548157930374146,0.6036159992218018,19.23223304748535,1e-04,0.8176579475402832,0.47838667035102844,0.770432710647583,0.7395857572555542,10.183207511901855,0.9111437201499939,0.6223958134651184
2,0.8041213750839233,0.7895194888114929,6.135310173034668,1e-04,0.8751875758171082,0.7191274166107178,0.842848539352417,0.8346911072731018,3.4022560119628906,0.8978320956230164,0.7798477411270142
3,0.865891695022583,0.8587616086006165,2.2530953884124756,1e-04,0.906132161617279,0.8160980343818665,0.8383413553237915,0.8406615853309631,1.5707486867904663,0.8804824352264404,0.8042868375778198
4,0.886272132396698,0.8830305337905884,1.1383568048477173,1e-04,0.9158512353897095,0.8524808883666992,0.8359375,0.8371659517288208,1.0860892534255981,0.8647379279136658,0.8112980723381042
5,0.9067280888557434,0.9048559069633484,0.7455873489379883,1e-04,0.9292969703674316,0.8816676735877991,0.8640825152397156,0.8647587299346924,0.7724482417106628,0.8928952217102051,0.8383413553237915
6,0.9184279441833496,0.9170498251914978,0.5822369456291199,1e-04,0.9367095232009888,0.8981984853744507,0.813401460647583,0.8171177506446838,0.8843095302581787,0.8419933915138245,0.7936698794364929
7,0.9255988597869873,0.9253990054130554,0.5097029209136963,1e-04,0.9411948323249817,0.9101247787475586,0.8327323794364929,0.8344451189041138,0.8665158152580261,0.8487516641616821,0.8206129670143127
8,0.9295490980148315,0.9286489486694336,0.47294148802757263,1e-04,0.9429186582565308,0.9148047566413879,0.8559695482254028,0.8565307855606079,0.7386968731880188,0.8725969195365906,0.8410456776618958
9,0.9377012848854065,0.937609076499939,0.42627838253974915,1e-04,0.9496967196464539,0.925825297832489,0.8561698794364929,0.8573310375213623,0.7554886937141418,0.8677541613578796,0.8471554517745972
10,0.943463146686554,0.9430002570152283,0.413141131401062,1e-04,0.9533789157867432,0.9328452348709106,0.8841145634651184,0.8859325051307678,0.6278897523880005,0.8949412107467651,0.8771033883094788
11,0.9466334581375122,0.946011483669281,0.3959541320800781,1e-04,0.9560134410858154,0.9362167716026306,0.8577724099159241,0.8597440123558044,0.7235939502716064,0.8683968782424927,0.8512620329856873
12,0.9494515061378479,0.9491227865219116,0.38025417923927307,1e-04,0.9584861993789673,0.9399406313896179,0.8589743375778198,0.8608902096748352,0.7626931071281433,0.8706340193748474,0.8513621687889099
13,0.952168881893158,0.9518780708312988,0.36943238973617554,1e-04,0.9602621793746948,0.9436392784118652,0.8823117017745972,0.8849565982818604,0.6147533059120178,0.8960878849029541,0.874098539352417
14,0.9547604918479919,0.9544278383255005,0.35715287923812866,1e-04,0.9620398879051208,0.9469354152679443,0.8473557829856873,0.8496797680854797,0.8045300245285034,0.862389087677002,0.8373397588729858
15,0.9560688138008118,0.9561645984649658,0.35211408138275146,1e-04,0.9632324576377869,0.9491998553276062,0.8665865659713745,0.8694463968276978,0.7387733459472656,0.8786050081253052,0.8604767918586731
16,0.9580565690994263,0.9582424759864807,0.34718558192253113,1e-04,0.9650403261184692,0.9515398740768433,0.8562700152397156,0.857561469078064,0.7903144955635071,0.8653002977371216,0.8499599099159241
17,0.9596920013427734,0.9600070714950562,0.3330954909324646,1e-04,0.9667304754257202,0.9533765912055969,0.8724960088729858,0.8745700716972351,0.6972792744636536,0.883326530456543,0.8659855723381042
18,0.9826388955116272,0.982414960861206,0.20974352955818176,2e-05,0.985099196434021,0.9797453880310059,0.9001402258872986,0.8998942971229553,0.5365685224533081,0.9044005870819092,0.895432710647583
19,0.9894323945045471,0.9896154999732971,0.13809382915496826,2e-05,0.9913396835327148,0.987897515296936,0.9024438858032227,0.9034302234649658,0.5249505043029785,0.907355010509491,0.8995392918586731
