epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.4372245669364929,0.3862942159175873,1.6220550537109375,0.5720039010047913,0.2916165888309479,0.5529847741127014,0.5038248300552368,1.303287386894226,0.7374517321586609,0.3826121687889099
1,0.5661616921424866,0.5259494781494141,1.2482373714447021,0.6960023045539856,0.42267757654190063,0.46995192766189575,0.3859449028968811,1.4253679513931274,0.6657668948173523,0.2717347741127014
2,0.603481113910675,0.5732727646827698,1.1553723812103271,0.7293716669082642,0.4722110629081726,0.606370210647583,0.5385085940361023,1.1853039264678955,0.837952196598053,0.3967347741127014
3,0.6291382312774658,0.5987367630004883,1.0956001281738281,0.7476340532302856,0.49929773807525635,0.6306089758872986,0.47386807203292847,1.1570578813552856,0.8670751452445984,0.32602164149284363
4,0.6451394557952881,0.6176173090934753,1.060105323791504,0.7573958039283752,0.5213934779167175,0.41546472907066345,0.32083576917648315,1.5704963207244873,0.6164578795433044,0.21684695780277252
5,0.6584320068359375,0.632057785987854,1.0260605812072754,0.7652679085731506,0.5383477210998535,0.5730168223381042,0.2816520035266876,1.4486290216445923,0.9082969427108765,0.1666666716337204
6,0.6675862669944763,0.6438155174255371,1.0019402503967285,0.7715997695922852,0.5523424744606018,0.5509815812110901,0.4797315299510956,1.4180573225021362,0.7270138263702393,0.35797277092933655
7,0.6894562840461731,0.6670535206794739,0.9450984597206116,0.7911762595176697,0.57659512758255,0.5542868375778198,0.23062776029109955,1.5243619680404663,0.9164927005767822,0.13191105425357819
8,0.700366199016571,0.677557110786438,0.9147902131080627,0.7940611243247986,0.5908657908439636,0.6383213400840759,0.45596399903297424,1.2033801078796387,0.9082486629486084,0.30438703298568726
0,0.44125601649284363,0.38793623447418213,1.6154817342758179,0.5710461139678955,0.2937449812889099,0.5233373641967773,0.4519461989402771,1.314867615699768,0.7239019870758057,0.3285256326198578
1,0.5651334524154663,0.5272096395492554,1.2483155727386475,0.6981725096702576,0.4235052168369293,0.5173277258872986,0.37429484724998474,1.4335922002792358,0.7833439707756042,0.2458934336900711
2,0.6036818027496338,0.5736671090126038,1.1506333351135254,0.7269578576087952,0.4737660586833954,0.5832331776618958,0.40860703587532043,1.2732478380203247,0.848169207572937,0.2691306173801422
3,0.6347813010215759,0.6064631342887878,1.0782029628753662,0.748995304107666,0.5095053911209106,0.5228365659713745,0.43698766827583313,1.3657461404800415,0.7268701791763306,0.31239983439445496
