epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.27203527092933655,0.11549800634384155,2.058189868927002,0.37810808420181274,0.06815905123949051,0.34645432233810425,0.2340376079082489,1.7325916290283203,0.5024744272232056,0.1525440663099289
1,0.34713584184646606,0.1750083565711975,1.7917362451553345,0.5371134281158447,0.10453450679779053,0.3704927861690521,0.3312186598777771,1.8164185285568237,0.4968944191932678,0.24839743971824646
2,0.3811948299407959,0.22228960692882538,1.7029014825820923,0.5743101835250854,0.13781601190567017,0.4639423191547394,0.396313339471817,1.4577257633209229,0.6542185544967651,0.2842548191547394
3,0.40414324402809143,0.2609430253505707,1.6412581205368042,0.6031803488731384,0.16648274660110474,0.4302884638309479,0.4006628096103668,1.5708951950073242,0.5509202480316162,0.31480368971824646
4,0.42418238520622253,0.29340335726737976,1.596770167350769,0.6237664222717285,0.19181379675865173,0.4505208432674408,0.4183107912540436,1.4982846975326538,0.5978038311004639,0.32171472907066345
5,0.43925562500953674,0.3207603394985199,1.5516594648361206,0.6388805508613586,0.21413522958755493,0.4483173191547394,0.43132084608078003,1.5705835819244385,0.576504111289978,0.34455129504203796
6,0.46431079506874084,0.3498912453651428,1.4972498416900635,0.659283459186554,0.23813703656196594,0.5629006624221802,0.5152588486671448,1.221252679824829,0.7003442049026489,0.4075520932674408
7,0.4792335331439972,0.37467023730278015,1.4625245332717896,0.6699185967445374,0.2600571811199188,0.5614984035491943,0.5454885363578796,1.2223604917526245,0.7209876775741577,0.43870192766189575
8,0.48517757654190063,0.38877278566360474,1.438469648361206,0.6747443675994873,0.2730487585067749,0.6059695482254028,0.5652671456336975,1.098754644393921,0.7745816111564636,0.44501203298568726
9,0.49127206206321716,0.4001705050468445,1.4230916500091553,0.6861215829849243,0.28245386481285095,0.48707932233810425,0.46837639808654785,1.446100115776062,0.584996223449707,0.39052483439445496
10,0.5000250935554504,0.4096300005912781,1.40773344039917,0.6842599511146545,0.2923103868961334,0.5345553159713745,0.531370997428894,1.3636565208435059,0.6558317542076111,0.4466145932674408
11,0.5033858418464661,0.41566386818885803,1.391095757484436,0.6867198348045349,0.2980286777019501,0.4873798191547394,0.4604843854904175,1.4742791652679443,0.5756574273109436,0.3837139308452606
12,0.5152487754821777,0.4350608289241791,1.3626024723052979,0.701103925704956,0.31538423895835876,0.6308093070983887,0.5941125154495239,1.044790506362915,0.7872727513313293,0.47706329822540283
13,0.5214937925338745,0.441513329744339,1.3521262407302856,0.7002996206283569,0.3223816156387329,0.6106770634651184,0.5899115800857544,1.090956449508667,0.7378553152084351,0.49138620495796204
14,0.5214185118675232,0.44458097219467163,1.3385934829711914,0.696256697177887,0.32654494047164917,0.6078726053237915,0.5848729014396667,1.0803568363189697,0.7255600094795227,0.48988381028175354
15,0.522998571395874,0.44801467657089233,1.338637113571167,0.7001066207885742,0.3294040858745575,0.6055688858032227,0.5779371857643127,1.090676188468933,0.7169559597969055,0.48407453298568726
16,0.5344602465629578,0.4596623480319977,1.310585618019104,0.71198570728302,0.3393860459327698,0.6086738705635071,0.5918862223625183,1.0927444696426392,0.7240979671478271,0.5005007982254028
17,0.5357644557952881,0.4697267711162567,1.303826093673706,0.7141833305358887,0.3499448299407959,0.6488381624221802,0.6295350193977356,0.9818168878555298,0.7730786204338074,0.5309495329856873
18,0.5402036309242249,0.467325359582901,1.2984132766723633,0.7155640721321106,0.34696027636528015,0.5630007982254028,0.5418238043785095,1.2415627241134644,0.6443462371826172,0.4674479067325592
19,0.5360152721405029,0.47018730640411377,1.3055709600448608,0.7109137177467346,0.35124900937080383,0.637620210647583,0.6159852743148804,1.0085519552230835,0.7524208426475525,0.5214343070983887
20,0.5443920493125916,0.4785023033618927,1.2883632183074951,0.7185710072517395,0.35867273807525635,0.6565504670143127,0.6402499079704285,0.9551522731781006,0.7783512473106384,0.5437700152397156
21,0.5431631207466125,0.47569841146469116,1.289021372795105,0.7134761214256287,0.35679173469543457,0.6174879670143127,0.5992544293403625,1.0604732036590576,0.7321093082427979,0.5072115659713745
22,0.5454955697059631,0.4801587462425232,1.2860543727874756,0.7168185710906982,0.3609801232814789,0.6163862347602844,0.6005518436431885,1.057256817817688,0.7256988883018494,0.5122195482254028
23,0.5435142517089844,0.4775710105895996,1.2893491983413696,0.7146856188774109,0.3585975170135498,0.6364182829856873,0.6197677850723267,1.012017011642456,0.7472434043884277,0.5294471383094788
24,0.5514145493507385,0.486885130405426,1.2755917310714722,0.7209622859954834,0.36755117774009705,0.6585536599159241,0.639072597026825,0.9566112160682678,0.7690573334693909,0.5466746687889099
25,0.550561785697937,0.48584017157554626,1.2646844387054443,0.7209199070930481,0.36637240648269653,0.651442289352417,0.6350022554397583,0.9774686098098755,0.7632170915603638,0.5436698794364929
