epoch,accuracy,f1_score,loss,lr,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.23734848201274872,0.14465418457984924,60.261085510253906,1e-04,0.39159512519836426,0.08871211856603622,0.10647035390138626,0.0,44.219749450683594,0.0,0.0
1,0.5777451395988464,0.5050156712532043,31.528270721435547,1e-04,0.7737871408462524,0.374822735786438,0.18239182233810425,0.01683168113231659,23.02433204650879,0.732758641242981,0.008513621985912323
2,0.7787935733795166,0.7463793158531189,15.184557914733887,1e-04,0.8764171600341797,0.6499443054199219,0.67578125,0.6293936967849731,10.525423049926758,0.7653471231460571,0.5344551205635071
3,0.8591217398643494,0.8457484245300293,7.069032192230225,1e-04,0.912105917930603,0.7883914113044739,0.8574719429016113,0.8516465425491333,4.790627479553223,0.9099293947219849,0.8003805875778198
4,0.8947021961212158,0.8884720802307129,3.4019298553466797,1e-04,0.9285004138946533,0.8517524600028992,0.8538661599159241,0.8531803488731384,2.507171630859375,0.88973468542099,0.8195112347602844
5,0.9179497361183167,0.9151898622512817,1.7715650796890259,1e-04,0.9404141902923584,0.8912834525108337,0.8445512652397156,0.8453373908996582,1.5505672693252563,0.8703585863113403,0.8217147588729858
6,0.9224321246147156,0.9208843111991882,1.0744394063949585,1e-04,0.9418789148330688,0.9008052945137024,0.8489583134651184,0.8508816361427307,1.1139942407608032,0.8768331408500671,0.8264222741127014
7,0.9346890449523926,0.9330259561538696,0.7163392901420593,1e-04,0.9489576816558838,0.9176205396652222,0.8686898946762085,0.8704100847244263,0.8460904359817505,0.8892372250556946,0.8523637652397156
8,0.93985515832901,0.9391511082649231,0.5498023629188538,1e-04,0.9523301124572754,0.9263320565223694,0.8624799847602844,0.8631514310836792,0.782139241695404,0.8756957054138184,0.8509615659713745
9,0.9517068266868591,0.9509454369544983,0.4179009795188904,1e-04,0.9610033631324768,0.9410960078239441,0.8539663553237915,0.8551430106163025,0.7323846817016602,0.8662145733833313,0.8443509340286255
10,0.9530996680259705,0.9526620507240295,0.3793184459209442,1e-04,0.9616337418556213,0.9438563585281372,0.8636819124221802,0.8650209903717041,0.7185130715370178,0.8756285309791565,0.8546674847602844
11,0.9593547582626343,0.959375262260437,0.331468403339386,1e-04,0.9667763710021973,0.9520866870880127,0.8755007982254028,0.8767536878585815,0.679548978805542,0.8836215734481812,0.8699919581413269
12,0.9608741998672485,0.9610415101051331,0.31016579270362854,1e-04,0.9679416418075562,0.9542392492294312,0.8666867017745972,0.8691427111625671,0.6740500926971436,0.8782982230186462,0.8601762652397156
13,0.9630014300346375,0.9628344774246216,0.2973342835903168,1e-04,0.9692086577415466,0.9565437436103821,0.8500601053237915,0.849931538105011,0.751237154006958,0.8602647185325623,0.83984375
14,0.9652045965194702,0.9649329781532288,0.28454509377479553,1e-04,0.9707322120666504,0.959202766418457,0.8535656929016113,0.8545297980308533,0.7275135517120361,0.862241268157959,0.8469551205635071
15,0.9619377851486206,0.9620146751403809,0.2850883901119232,1e-04,0.9678336977958679,0.9562652111053467,0.8042868375778198,0.8066006302833557,1.0484384298324585,0.8179384469985962,0.7955729365348816
16,0.963685154914856,0.9640598893165588,0.2943398058414459,1e-04,0.9703920483589172,0.9578099846839905,0.8477563858032227,0.8488277792930603,0.7789941430091858,0.8564437031745911,0.8413461446762085
17,0.9835139513015747,0.9837555885314941,0.18737906217575073,2e-05,0.9867760539054871,0.9807536602020264,0.903245210647583,0.9050019383430481,0.4929519593715668,0.9112510085105896,0.8988381624221802
18,0.9904274940490723,0.99014812707901,0.14011722803115845,2e-05,0.9914933443069458,0.9888067245483398,0.9016426205635071,0.9034176468849182,0.48677298426628113,0.9093769192695618,0.897536039352417
19,0.9921717047691345,0.9920975565910339,0.11733774840831757,2e-05,0.9934918880462646,0.9907070994377136,0.9025440812110901,0.9031640887260437,0.5013186931610107,0.9072258472442627,0.8991386294364929
20,0.9929345846176147,0.9928994178771973,0.10173037648200989,2e-05,0.9942610263824463,0.9915417432785034,0.9056490659713745,0.9060628414154053,0.48339951038360596,0.9103224873542786,0.9018429517745972
21,0.9938462376594543,0.9935591220855713,0.09369291365146637,2e-05,0.9948710203170776,0.9922508001327515,0.9042468070983887,0.905552089214325,0.49314460158348083,0.9093939661979675,0.9017428159713745
22,0.9938969016075134,0.9937391877174377,0.08934327960014343,2e-05,0.9946468472480774,0.9928332567214966,0.9068509340286255,0.907250702381134,0.47890520095825195,0.9122114181518555,0.90234375
23,0.9932637810707092,0.9933591485023499,0.08723286539316177,2e-05,0.9942412376403809,0.9924787282943726,0.9028445482254028,0.9042156934738159,0.5005001425743103,0.9083282947540283,0.9001402258872986
24,0.9923014640808105,0.9924066066741943,0.09171293675899506,2e-05,0.9935528039932251,0.9912631511688232,0.9006410241127014,0.9012314081192017,0.5357576608657837,0.9045504927635193,0.8979367017745972
25,0.9936943054199219,0.9935734868049622,0.08671576529741287,2e-05,0.9946199655532837,0.9925293922424316,0.9056490659713745,0.9067591428756714,0.501236081123352,0.9106060862541199,0.9029446840286255
26,0.9953403472900391,0.9951972961425781,0.07649368047714233,2e-05,0.9959672093391418,0.9944286942481995,0.9021434187889099,0.903024435043335,0.5272256731987,0.907454252243042,0.8986378312110901
27,0.9951884150505066,0.9950715899467468,0.07217416167259216,4e-06,0.9956392645835876,0.9945046305656433,0.9073517918586731,0.9077564477920532,0.4955655634403229,0.9111918210983276,0.9043469429016113
28,0.9962267279624939,0.9959328770637512,0.06762147694826126,4e-06,0.9965768456459045,0.99528968334198,0.9102563858032227,0.9108820557594299,0.4820483326911926,0.9142367243766785,0.9075520634651184
29,0.9973156452178955,0.9973398447036743,0.061421751976013184,4e-06,0.9977443218231201,0.9969357848167419,0.9097555875778198,0.909967839717865,0.48290178179740906,0.9129032492637634,0.9070512652397156
30,0.9968344569206238,0.9968075156211853,0.06114179641008377,4e-06,0.9973129034042358,0.9963026642799377,0.9099559187889099,0.9110562205314636,0.47652238607406616,0.9146895408630371,0.9074519276618958
31,0.9975941777229309,0.9977198243141174,0.05641968920826912,4e-06,0.9981244802474976,0.9973156452178955,0.9091546535491943,0.9103704690933228,0.4767785668373108,0.9138157367706299,0.9069511294364929
32,0.9973156452178955,0.9972890615463257,0.056884586811065674,4e-06,0.997744083404541,0.9968344569206238,0.9095553159713745,0.910023033618927,0.47587698698043823,0.9134207963943481,0.9066506624221802
33,0.9978474378585815,0.997719943523407,0.05455465987324715,4e-06,0.9980992674827576,0.997340977191925,0.9123597741127014,0.9130085706710815,0.47790777683258057,0.9156759977340698,0.9103565812110901
34,0.9977715015411377,0.9977071285247803,0.053439363837242126,4e-06,0.9981244206428528,0.997290313243866,0.9113581776618958,0.9121254682540894,0.47571396827697754,0.9156237244606018,0.9086538553237915
35,0.9977461695671082,0.9976058006286621,0.05225581303238869,4e-06,0.9980483055114746,0.997163712978363,0.9098557829856873,0.9105796813964844,0.4864542484283447,0.9134247303009033,0.9077523946762085
36,0.9978474378585815,0.9978717565536499,0.051123570650815964,4e-06,0.9983018040657043,0.9974422454833984,0.9089543223381042,0.9101506471633911,0.48075270652770996,0.9132714867591858,0.9070512652397156
37,0.9978727698326111,0.9978086352348328,0.05036680027842522,4e-06,0.9981500506401062,0.997467577457428,0.9109575152397156,0.9118785262107849,0.47365081310272217,0.9153295159339905,0.9084535241127014
38,0.9982019662857056,0.9981508255004883,0.04826923832297325,4e-06,0.998403787612915,0.9978981018066406,0.9124599099159241,0.9133034944534302,0.4746140241622925,0.9165741801261902,0.9100561141967773
39,0.9979798197746277,0.9980297088623047,0.048011358827352524,4e-06,0.9983071684837341,0.9977525472640991,0.9105569124221802,0.9121607542037964,0.47339722514152527,0.9152884483337402,0.9090544581413269
