epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.27198517322540283,0.13132184743881226,2.1068685054779053,0.37106919288635254,0.07977764308452606,0.36137819290161133,0.29076042771339417,1.7797685861587524,0.535771906375885,0.19951923191547394
1,0.35192617774009705,0.21260246634483337,1.7960116863250732,0.5252026319503784,0.13327647745609283,0.39873796701431274,0.349170446395874,1.6816844940185547,0.5914852619171143,0.24769631028175354
2,0.39142757654190063,0.26340973377227783,1.6881638765335083,0.5635227560997009,0.171875,0.5353565812110901,0.42119720578193665,1.3118001222610474,0.757016658782959,0.29176682233810425
3,0.4178119897842407,0.3051728904247284,1.6139194965362549,0.6012536883354187,0.20447933673858643,0.4190705120563507,0.40212079882621765,1.8013898134231567,0.504612147808075,0.3342347741127014
4,0.44377005100250244,0.3421962559223175,1.5493396520614624,0.6247506141662598,0.23562900722026825,0.4449118673801422,0.4058288037776947,1.52316415309906,0.5695927739143372,0.31520432233810425
5,0.46097511053085327,0.3663387596607208,1.5096662044525146,0.6443546414375305,0.255918949842453,0.5320512652397156,0.48473986983299255,1.2784188985824585,0.6710363030433655,0.37940704822540283
6,0.4679725170135498,0.38152891397476196,1.4801585674285889,0.6530327200889587,0.2694873511791229,0.4943910241127014,0.46943819522857666,1.4382752180099487,0.6139158606529236,0.3800080120563507
7,0.48394864797592163,0.4010283946990967,1.4377015829086304,0.6626206636428833,0.28752005100250244,0.4514222741127014,0.4324098527431488,1.6217859983444214,0.533598005771637,0.3634815812110901
8,0.501128613948822,0.4201046824455261,1.4075977802276611,0.6757297515869141,0.3048003613948822,0.5897436141967773,0.5363683104515076,1.1542388200759888,0.7528964281082153,0.41656652092933655
9,0.5072482228279114,0.4328932464122772,1.3827357292175293,0.682060956954956,0.3170646131038666,0.5229367017745972,0.49984827637672424,1.3933393955230713,0.6339849233627319,0.4125601053237915
10,0.5160764455795288,0.4418172836303711,1.3624012470245361,0.6865253448486328,0.3257173001766205,0.5794270634651184,0.5434728860855103,1.1792339086532593,0.6991178393363953,0.44451120495796204
11,0.5307734608650208,0.4640796184539795,1.332381010055542,0.7002530097961426,0.3470355272293091,0.6107772588729858,0.5895897746086121,1.0883852243423462,0.7462801337242126,0.48727965354919434
12,0.5321277976036072,0.47243618965148926,1.3168810606002808,0.7019035816192627,0.3560393154621124,0.573317289352417,0.5563277006149292,1.2325342893600464,0.6671802997589111,0.47706329822540283
13,0.5382975339889526,0.4799986183643341,1.2997947931289673,0.7056791186332703,0.36368879675865173,0.5409655570983887,0.5379980802536011,1.3493947982788086,0.6379120945930481,0.46514421701431274
14,0.5456209778785706,0.4885091185569763,1.2828251123428345,0.7108566761016846,0.37211576104164124,0.5383613705635071,0.5214301347732544,1.4062973260879517,0.6092662215232849,0.4557291567325592
15,0.5678420662879944,0.5141709446907043,1.2275582551956177,0.7257017493247986,0.39812400937080383,0.6019631624221802,0.5863191485404968,1.1407551765441895,0.6992231011390686,0.504807710647583
16,0.5716292262077332,0.5193119049072266,1.2223433256149292,0.7257134914398193,0.40431880950927734,0.6512419581413269,0.6340296268463135,0.9781564474105835,0.7594352960586548,0.5441706776618958
17,0.5746137499809265,0.5281990170478821,1.2019058465957642,0.7319825887680054,0.4131721556186676,0.6779847741127014,0.654515266418457,0.9160704016685486,0.799826443195343,0.5538862347602844
18,0.5796298384666443,0.5358142852783203,1.1921626329421997,0.7410852909088135,0.4195927083492279,0.6863982081413269,0.6739281415939331,0.8825966119766235,0.7993403077125549,0.5825320482254028
19,0.5865770578384399,0.543350875377655,1.1761317253112793,0.7398539185523987,0.42932382225990295,0.604567289352417,0.5903648138046265,1.15674889087677,0.6895490288734436,0.5161257982254028
20,0.5841192007064819,0.5398867726325989,1.1760715246200562,0.7367713451385498,0.42603832483291626,0.678786039352417,0.6672040224075317,0.9295032024383545,0.7846695780754089,0.5803285241127014
21,0.592420756816864,0.5483497977256775,1.1620657444000244,0.742050051689148,0.43484148383140564,0.6860977411270142,0.6731991767883301,0.894882321357727,0.7866613268852234,0.5883413553237915
22,0.6032052636146545,0.5657726526260376,1.131515622138977,0.7542099952697754,0.4526735544204712,0.7282652258872986,0.7208909392356873,0.7637142539024353,0.8221709132194519,0.6418269276618958
23,0.6075943112373352,0.5680028796195984,1.1291093826293945,0.7506697177886963,0.45683687925338745,0.7011218070983887,0.693230152130127,0.8599858283996582,0.7868956923484802,0.6194911599159241
24,0.6089987754821777,0.5719272494316101,1.1209443807601929,0.7552372813224792,0.4602227210998535,0.7126402258872986,0.7014045119285583,0.8127650618553162,0.807090699672699,0.620192289352417
25,0.6119080781936646,0.5758371353149414,1.1064047813415527,0.758078396320343,0.4642355442047119,0.6301081776618958,0.6231150031089783,1.11533522605896,0.7010141611099243,0.5607972741127014
26,0.6186546683311462,0.5822329521179199,1.0909080505371094,0.7604625821113586,0.47168439626693726,0.7239583134651184,0.7147812247276306,0.7856970429420471,0.809632420539856,0.6398237347602844
27,0.6167987585067749,0.5818091034889221,1.0862715244293213,0.7594732046127319,0.47150883078575134,0.7044270634651184,0.6973573565483093,0.8504185080528259,0.7885028719902039,0.6251001358032227
