epoch,accuracy,f1_score,loss,lr,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
18,0.9899969696998596,0.9898807406425476,0.14332228899002075,2e-05,0.9913390278816223,0.9884268641471863,0.9048477411270142,0.9060250520706177,0.48367220163345337,0.9106546640396118,0.901442289352417
19,0.9909848570823669,0.9911376237869263,0.11981577426195145,2e-05,0.9924048781394958,0.9898737668991089,0.9006410241127014,0.9013686776161194,0.5076043605804443,0.9057443141937256,0.8970352411270142
20,0.9932131171226501,0.9930418729782104,0.10322219878435135,2e-05,0.9939867854118347,0.992098867893219,0.9021434187889099,0.9031965136528015,0.5082791447639465,0.9079040288925171,0.8985376358032227
21,0.9921241998672485,0.9920511245727539,0.10509376972913742,2e-05,0.993272602558136,0.9908326864242554,0.9027444124221802,0.9030311703681946,0.5151910781860352,0.9064486622810364,0.8996394276618958
22,0.9930865168571472,0.9927617311477661,0.09847304970026016,2e-05,0.9938830733299255,0.9916430115699768,0.8980368375778198,0.8990436792373657,0.5279742479324341,0.9034999012947083,0.8946313858032227
23,0.9945299625396729,0.994574785232544,0.08910111337900162,4e-06,0.9956349730491638,0.9935170412063599,0.9060496687889099,0.9069240689277649,0.492454469203949,0.9106331467628479,0.903245210647583
24,0.9952390789985657,0.9951336979866028,0.08487460762262344,4e-06,0.9959667325019836,0.9943020939826965,0.9070512652397156,0.9073999524116516,0.4918380081653595,0.9108800888061523,0.9039463400840759
25,0.9958721399307251,0.9959331154823303,0.07923808693885803,4e-06,0.9965012669563293,0.9953656792640686,0.9082531929016113,0.9090543389320374,0.4866234362125397,0.91258704662323,0.9055488705635071
26,0.9962013959884644,0.9961098432540894,0.07667434960603714,4e-06,0.9968299269676208,0.9953910112380981,0.9097555875778198,0.9107168912887573,0.473737508058548,0.9137009978294373,0.9077523946762085
27,0.996986448764801,0.9968579411506653,0.07117956876754761,4e-06,0.9974140524864197,0.9963026642799377,0.9084535241127014,0.9093832969665527,0.48024240136146545,0.9126399755477905,0.9061498641967773
28,0.997113049030304,0.9972254037857056,0.06759823858737946,4e-06,0.9977942705154419,0.9966571927070618,0.9088541865348816,0.9094929099082947,0.47568368911743164,0.912657618522644,0.9063501358032227
29,0.9966825246810913,0.9967188239097595,0.0679229199886322,4e-06,0.9972115755081177,0.9962267279624939,0.9086538553237915,0.9085791110992432,0.4825780689716339,0.9118329286575317,0.905348539352417
30,0.9966571927070618,0.9967567920684814,0.06580931693315506,4e-06,0.9972874522209167,0.9962267279624939,0.9093549847602844,0.9106531739234924,0.4759053587913513,0.9137757420539856,0.9075520634651184
31,0.9975435733795166,0.9974789619445801,0.06288512051105499,8e-07,0.9979720711708069,0.996986448764801,0.91015625,0.9113656282424927,0.4758634865283966,0.9143980741500854,0.9083533883094788
32,0.9966571927070618,0.9965032339096069,0.0639006644487381,8e-07,0.9970591068267822,0.9959481358528137,0.911057710647583,0.9120514392852783,0.475281298160553,0.9152713418006897,0.9088541865348816
33,0.9970370531082153,0.9969598054885864,0.06304969638586044,8e-07,0.9973641633987427,0.9965559244155884,0.9104567170143127,0.9115591049194336,0.4782083332538605,0.9151943325996399,0.9079527258872986
34,0.9973663091659546,0.9972255229949951,0.061484917998313904,8e-07,0.9977437853813171,0.9967078566551208,0.9104567170143127,0.9116035103797913,0.47609108686447144,0.9147756099700928,0.9084535241127014
35,0.997163712978363,0.997111976146698,0.062191590666770935,1.6e-07,0.9974657893180847,0.9967585206031799,0.9102563858032227,0.9114941954612732,0.4797764718532562,0.9147583842277527,0.9082531929016113
36,0.9972143173217773,0.997175395488739,0.06286195665597916,1.6e-07,0.9974913001060486,0.9968597888946533,0.9105569124221802,0.9114750027656555,0.47759461402893066,0.9144152998924255,0.9085536599159241
