epoch,accuracy,f1_score,loss,precision,recall,val_accuracy,val_f1_score,val_loss,val_precision,val_recall
0,0.42723357677459717,0.3744651973247528,1.663735270500183,0.5459604859352112,0.2849559187889099,0.5133213400840759,0.42988935112953186,1.3843839168548584,0.7240806818008423,0.30568909645080566
1,0.5618458390235901,0.5290186405181885,1.2339454889297485,0.6892803907394409,0.4292220175266266,0.5866386294364929,0.5711756348609924,1.1929776668548584,0.6948471069335938,0.48487579822540283
2,0.6114885210990906,0.5909295678138733,1.0888868570327759,0.735045313835144,0.49406200647354126,0.4915865361690521,0.48566681146621704,1.643310785293579,0.5663952827453613,0.4250801205635071
3,0.6450784802436829,0.6287258267402649,1.0072500705718994,0.7559733986854553,0.5381441116333008,0.573317289352417,0.5703999400138855,1.2640151977539062,0.6640500426292419,0.49989983439445496
4,0.670667290687561,0.6550676226615906,0.9420651793479919,0.7703061103820801,0.569821834564209,0.6883012652397156,0.6648869514465332,0.9065036177635193,0.8153644800186157,0.5612980723381042
5,0.6825432777404785,0.6712743639945984,0.9013189077377319,0.7782533764839172,0.5901519656181335,0.6821914911270142,0.6749888062477112,0.9238945245742798,0.7608039975166321,0.6065705418586731
6,0.7023450136184692,0.6941031217575073,0.8487609028816223,0.7921520471572876,0.617652952671051,0.7047275900840759,0.7000998258590698,0.8522021174430847,0.7846307158470154,0.6320112347602844
7,0.7181209921836853,0.7091465592384338,0.8124055862426758,0.80388343334198,0.6343850493431091,0.6624599099159241,0.6578803062438965,1.0332180261611938,0.724524199962616,0.602463960647583
8,0.7259460687637329,0.7194732427597046,0.7815176248550415,0.8093396425247192,0.6475694179534912,0.6642628312110901,0.6616573929786682,1.0233031511306763,0.7378018498420715,0.5997596383094788
9,0.7351046800613403,0.7290634512901306,0.7596165537834167,0.8153080344200134,0.6593196392059326,0.7087339758872986,0.7105816006660461,0.8323236107826233,0.795065701007843,0.6423277258872986
10,0.7437348961830139,0.7382992506027222,0.7321638464927673,0.8176954388618469,0.6729569435119629,0.6773838400840759,0.6792982816696167,0.985061764717102,0.7391611933708191,0.6284054517745972
11,0.7523651123046875,0.7468623518943787,0.7132356762886047,0.8231372833251953,0.6835245490074158,0.6634615659713745,0.665149986743927,1.0372898578643799,0.7242274284362793,0.6149839758872986
12,0.7598631381988525,0.7561249732971191,0.6827909350395203,0.8301540613174438,0.6942179799079895,0.6663661599159241,0.6653342843055725,1.0965373516082764,0.7220398783683777,0.6168870329856873
13,0.7854267358779907,0.7829506993293762,0.6159737706184387,0.8491542935371399,0.7263234853744507,0.7522035241127014,0.7566635012626648,0.772031307220459,0.8182135820388794,0.7037259340286255
14,0.7924466729164124,0.7892341613769531,0.5973764061927795,0.8512942790985107,0.7356078624725342,0.7489984035491943,0.749534547328949,0.7612203359603882,0.7991380095481873,0.7057291865348816
